Tumorname	Name	MBIIscore
READ	READ-A008-01A	0.00882538
READ	READ-A00C-01A	0.133599731
READ	READ-A00H-01A	0.165521431
READ	READ-A00Y-01A	0.167938663
READ	READ-A011-01A	0.152210219
READ	READ-A014-01A	0.124555446
READ	READ-A015-01A	0.0392213
READ	READ-A016-01A	0.014120805
READ	READ-A01J-01A	0.133288152
READ	READ-A01L-01A	0.054700874
READ	READ-A01N-01A	0.12512737
READ	READ-A01W-01A	0.187136672
READ	READ-A01Y-01A	0.139867272
READ	READ-A020-01A	0.073884704
READ	READ-A023-01A	0.195672594
READ	READ-A025-01A	0.086845648
READ	READ-A026-01A	0.166077664
READ	READ-A026-01A	0.037361363
READ	READ-A02G-01A	0.053236229
READ	READ-A02N-01A	0.108139935
READ	READ-A02X-01A	0.026347472
READ	READ-A032-01A	0.072361592
READ	READ-A036-01A	0.131631976
READ	READ-6544-01A	0.126239344
READ	READ-6547-01A	0.34993462
READ	READ-6549-01A	0.115652925
READ	READ-6643-01A	0.137743088
READ	READ-6644-01A	0.180458403
READ	READ-6897-01A	0.043052479
READ	READ-6903-01A	0.110695027
READ	READ-6198-01A	0.308113086
READ	READ-6619-01B	0.261351033
READ	READ-6620-01A	0.225311255
READ	READ-6621-01A	0.221887541
READ	READ-6622-01A	0.087278984
READ	READ-6623-01B	0.259745458
READ	READ-6624-01C	0.313480181
READ	READ-4957-01A	0.114676131
READ	READ-5917-01A	0.060301033
READ	READ-5918-01A	0.128754515
READ	READ-4745-01A	0.052551556
READ	READ-4749-01A	0.111915714
READ	READ-5337-01A	0.227623355
READ	READ-5869-01A	0.124963756
READ	READ-6154-01A	0.055755168
READ	READ-6155-01A	0.171654869
READ	READ-6156-01A	0.260593094
READ	READ-6157-01A	0.089770203
READ	READ-6158-01A	0.200614182
READ	READ-6160-01A	0.22625321
READ	READ-6681-01A	0.165772406
READ	READ-6682-01A	0.243158625
READ	READ-6683-01A	0.178917608
READ	READ-5265-01A	0.167505244
READ	READ-A0XA-01A	0.101791129
READ	READ-A1DC-01A	0.115117198
READ	READ-A1DD-01A	0.03517018
READ	READ-A1DE-01A	0.096628681
READ	READ-A1DF-01A	0.022024123
READ	READ-A1DG-01A	0.014162476
READ	READ-A1H8-01A	0.036032474
READ	READ-5830-01A	0.07127449
READ	READ-5831-01A	0.118173251
READ	READ-6506-01A	0.155482038
READ	READ-6507-01A	0.380640134
READ	READ-6508-01A	0.057097742
READ	READ-6509-01A	0.051380688
READ	READ-6510-01A	0.138566023
READ	READ-6511-01A	0.256081426
READ	READ-6512-01A	0.134173253
READ	READ-6513-01A	0.130340577
READ	READ-6514-01A	0.037682423
READ	READ-6881-01A	0.109023154
READ	READ-6882-01A	0.104466753
READ	READ-6883-01A	0.063564715
READ	READ-6884-01A	0.190729926
READ	READ-6885-01A	0.163543876
READ	READ-6917-01A	0.276705711
READ	READ-7002-01A	0.036162681
READ	READ-7004-01A	0.20285047
READ	READ-6464-01A	0.275175607
READ	READ-6465-01A	0.265108305
READ	READ-6571-01A	0.144042489
READ	READ-6702-01A	0.313635821
READ	READ-6810-01A	0.114473375
READ	READ-6811-01A	0.151819168
READ	READ-6812-01A	0.223528563
READ	READ-6813-01A	0.208241384
READ	READ-6814-01A	0.189121059
READ	READ-6861-01A	0.296048248
READ	READ-6863-01A	0.043017928
READ	READ-6864-01A	0.141778118
READ	READ-6233-01A	0.133263179
READ	READ-6235-01A	0.145868325
READ	READ-6572-01A	0.047978727
READ	READ-6572-02A	0.273380821
READ	READ-6641-01A	0.162280955
SARC	SARC-A9HI-01A	0.281931166
SARC	SARC-A9HJ-01A	0.786333247
SARC	SARC-A9HL-01A	0.179060779
SARC	SARC-A9HO-01A	0.454832453
SARC	SARC-A9HP-01A	0.151370386
SARC	SARC-A9HQ-01A	0.233744083
SARC	SARC-A9HR-01A	0.016505666
SARC	SARC-A9HS-01A	0.296239474
SARC	SARC-A9HT-01A	0.566525278
SARC	SARC-A9HU-01A	0.348850463
SARC	SARC-A9HV-01A	0.025962219
SARC	SARC-A9HX-01A	0.340143976
SARC	SARC-A9HY-01A	0.098557745
SARC	SARC-A9HZ-01A	0.315275881
SARC	SARC-A9I0-01A	0.104696026
SARC	SARC-A9I1-01A	0.02945154
SARC	SARC-A9I3-01A	0.205686882
SARC	SARC-A8YX-01A	0.168809106
SARC	SARC-A1KU-01A	0.476894072
SARC	SARC-A1KW-01A	0.093838611
SARC	SARC-A1KX-01A	0.209323029
SARC	SARC-A1KY-01A	0.027513923
SARC	SARC-A1KZ-01A	0.336155964
SARC	SARC-A1L0-01A	0.084664528
SARC	SARC-A1L1-01A	0.449449336
SARC	SARC-A1L2-01A	0.29200406
SARC	SARC-A1L3-01A	0.357409105
SARC	SARC-A1L4-01A	0.697446975
SARC	SARC-A23R-01A	0.047872035
SARC	SARC-A23T-01A	0.643429345
SARC	SARC-A23U-01A	0.180697915
SARC	SARC-A23V-01A	0.406161147
SARC	SARC-A23Y-01A	0.323196475
SARC	SARC-A23Z-01A	0.282314794
SARC	SARC-A240-01A	0.071348521
SARC	SARC-A2IZ-01A	0.055332418
SARC	SARC-A2J0-01A	0.077780789
SARC	SARC-A2J1-01A	0.584850631
SARC	SARC-A2J4-01A	0.555430691
SARC	SARC-A3LS-01A	0.364155193
SARC	SARC-A3LT-01A	0.309215684
SARC	SARC-A3LU-01A	0.428804299
SARC	SARC-A3LW-01A	0.064135203
SARC	SARC-A3LY-01B	0.273463781
SARC	SARC-A3M1-01A	0.093659242
SARC	SARC-A3M2-01A	0.586727642
SARC	SARC-A3U5-01A	0.358349471
SARC	SARC-A3U6-01A	0.687950007
SARC	SARC-A3U7-01A	0.040411531
SARC	SARC-A3U8-01A	0.549136383
SARC	SARC-A3U9-01A	0.049114132
SARC	SARC-A3UA-01A	0.100344456
SARC	SARC-A3UB-01A	0.166874352
SARC	SARC-A3UC-01A	0.059227357
SARC	SARC-A3UD-01A	0.055742538
SARC	SARC-A3UE-01A	0.025287161
SARC	SARC-A3UF-01A	0.062226256
SARC	SARC-A48J-01A	0.058024746
SARC	SARC-A48K-01A	0.277311478
SARC	SARC-A48L-01A	0.035104712
SARC	SARC-A48N-01A	0.057981478
SARC	SARC-A48O-01A	0.06145372
SARC	SARC-A48P-01A	0.083320375
SARC	SARC-A48R-01A	0.025908823
SARC	SARC-A48U-01A	0.032583813
SARC	SARC-A48V-01A	0.042879421
SARC	SARC-A6B7-01A	0.034974819
SARC	SARC-A6B8-01A	0.107388762
SARC	SARC-A6B9-01A	0.062353994
SARC	SARC-A6BA-01A	0.068769536
SARC	SARC-A6BB-01A	0.056425122
SARC	SARC-A6BE-01A	0.518316565
SARC	SARC-A6BF-01A	0.286620357
SARC	SARC-A6BG-01A	0.431862169
SARC	SARC-A6BH-01A	0.186347345
SARC	SARC-A6BK-01A	0.615228589
SARC	SARC-A6YQ-01A	0.248581929
SARC	SARC-A6YR-01A	0.10142207
SARC	SARC-A6YS-01A	0.070118513
SARC	SARC-A6YT-01A	0.088335569
SARC	SARC-A6YU-01A	0.348398985
SARC	SARC-A6YV-01A	0.042388453
SARC	SARC-A6YX-01A	0.099753993
SARC	SARC-A6YZ-01A	0.270388966
SARC	SARC-A6Z0-01A	0.221804089
SARC	SARC-A6Z2-01A	0.272416817
SARC	SARC-A7EF-01A	0.099195006
SARC	SARC-A7EI-01A	0.061944728
SARC	SARC-A7EL-01A	0.275393575
SARC	SARC-A7EM-01A	0.090109695
SARC	SARC-A7EN-01A	0.016984914
SARC	SARC-A7EO-01A	0.046758629
SARC	SARC-A7EQ-01A	0.087325771
SARC	SARC-A7ER-01A	0.047481952
SARC	SARC-A7ES-01A	0.463034858
SARC	SARC-A7ET-01A	0.426724383
SARC	SARC-A7EU-01A	0.25684659
SARC	SARC-A8BG-01A	0.486942421
SARC	SARC-A8BH-01A	0.498249929
SARC	SARC-A8BJ-01A	0.122360467
SARC	SARC-A8BK-01A	0.394628452
SARC	SARC-A8BL-01A	0.272431603
SARC	SARC-A8BM-01A	0.169679916
SARC	SARC-A8BN-01A	0.252607847
SARC	SARC-A8BO-01A	0.349511076
SARC	SARC-A8BP-01A	0.418582352
SARC	SARC-A8BQ-01A	0.583837683
SARC	SARC-A8BR-01A	0.285082784
SARC	SARC-A8BS-01A	0.214694229
SARC	SARC-A8BT-01A	0.218495025
SARC	SARC-A8BU-01A	0.065118986
SARC	SARC-A8BV-01A	0.140499569
SARC	SARC-A8BX-01A	0.251301001
SARC	SARC-A8BZ-01A	0.2326695
SARC	SARC-AATS-01A	0.107324953
SARC	SARC-AB2E-01A	0.285918494
SARC	SARC-AB2F-01A	0.130640589
SARC	SARC-AB2G-01A	0.237012968
SARC	SARC-AB2H-01A	0.027330623
SARC	SARC-AB2J-01A	0.052394216
SARC	SARC-AB2L-01A	0.182494151
SARC	SARC-AB2O-01A	0.057269486
SARC	SARC-AB2P-01A	0.1948013
SARC	SARC-AB2Q-01A	0.149663291
SARC	SARC-AB2S-01A	0.779114625
SARC	SARC-AB2T-01A	0.220334968
SARC	SARC-AB2V-01A	0.132198195
SARC	SARC-AB2W-01A	0.403522412
SARC	SARC-AB2X-01A	0.137328424
SARC	SARC-AB2Z-01A	0.588109335
SARC	SARC-AB30-01A	0.046685326
SARC	SARC-AB32-01A	0.456034489
SARC	SARC-AB35-01A	0.055369839
SARC	SARC-AB36-01A	0.09694084
SARC	SARC-AB37-01A	0.394930947
SARC	SARC-AB3A-01A	0.061204021
SARC	SARC-AB3B-01A	0.058940589
SARC	SARC-AB3C-01A	0.04523633
SARC	SARC-A2QS-01A	0.064798355
SARC	SARC-A3NJ-01A	0.056272612
SARC	SARC-A3NK-01A	0.165264802
SARC	SARC-A3RE-01A	0.118388741
SARC	SARC-A3TO-01A	0.096337551
SARC	SARC-A48G-01A	0.063207856
SARC	SARC-A76Y-01A	0.053499432
SARC	SARC-A8OO-01A	0.048252831
SARC	SARC-A2OT-01A	0.547184804
SARC	SARC-A3L4-01A	0.027809399
SARC	SARC-A3YV-01A	0.036527993
SARC	SARC-A43Z-01A	0.038369687
SARC	SARC-A5W3-01A	0.111941463
SARC	SARC-A5N7-01A	0.116251081
SARC	SARC-A5N8-01A	0.134852045
SARC	SARC-A5N9-01A	0.02962975
SARC	SARC-A5NA-01A	0.069170988
SARC	SARC-A3OV-01A	0.110456077
SARC	SARC-A4EH-01A	0.023659118
SARC	SARC-A4EI-01A	0.021099608
SARC	SARC-A4EJ-01A	0.321220318
SARC	SARC-A4EK-01A	0.016589262
SARC	SARC-A6BZ-01A	0.053071063
SARC	SARC-A3RQ-01A	0.174573262
SARC	SARC-A4AJ-01A	0.177817228
SARC	SARC-A4AK-01A	0.072297377
SARC	SARC-A3K6-01A	0.10346924
SARC	SARC-A3K7-01A	0.287675669
SARC	SARC-A3K8-01A	0.063774794
SARC	SARC-A3KA-01A	0.282266349
SARC	SARC-A3M4-01A	0.037066386
SARC	SARC-A3M5-01A	0.102633913
SARC	SARC-A3M6-01A	0.177302011
SARC	SARC-A5VE-01A	0.181689689
SARC	SARC-A5VF-01A	0.123797989
SARC	SARC-A75J-01A	0.037462756
SARC	SARC-A3PN-01A	0.040882219
SARC	SARC-A3PN-02A	0.03544776
SARC	SARC-A3PO-01A	0.416468319
SARC	SARC-A42W-01A	0.166590305
SARC	SARC-A42X-01A	0.013135379
SARC	SARC-A42X-02A	0.021018155
SARC	SARC-A6RT-01A	0.675294488
SARC	SARC-A6RU-01A	0.281368841
SARC	SARC-A6RV-01A	0.251710122
SARC	SARC-A5QS-01A	0.093669871
SARC	SARC-A5QT-01A	0.021001215
SARC	SARC-A5QU-01A	0.047840374
SARC	SARC-A41W-01A	0.17949164
SARC	SARC-A67I-01A	0.178972374
SARC	SARC-A9QH-01A	0.044219966
SARC	SARC-A5Y8-01A	0.280928484
SARC	SARC-A5Y9-01A	0.707843029
SARC	SARC-A5YA-01A	0.057638339
SARC	SARC-A8JK-01A	0.21152876
SARC	SARC-A8JL-01A	0.116788315
SARC	SARC-A68H-01A	0.055867977
SARC	SARC-A68J-01A	0.271848074
SARC	SARC-A850-01A	0.078151403
SARC	SARC-A47P-01A	0.261722211
SARC	SARC-A47R-01A	0.045007862
SARC	SARC-A6IA-01A	0.091763625
SARC	SARC-A5DK-01A	0.150137966
SARC	SARC-A5DL-01A	0.111026523
SARC	SARC-A5DM-01A	0.099701942
SARC	SARC-A5DN-01A	0.26079833
SARC	SARC-A5DO-01A	0.059000744
SARC	SARC-A5DP-01A	0.034190746
SARC	SARC-A8TR-01A	0.021934168
SARC	SARC-A6FX-01A	0.302179848
SARC	SARC-A7B5-01A	0.31884384
SARC	SARC-AA9N-01A	0.295579695
SARC	SARC-A5V2-01A	0.398714217
SARC	SARC-A5V9-01A	0.339413995
SARC	SARC-A5VA-01A	0.556677601
SARC	SARC-A5VB-01A	0.407648089
SARC	SARC-A5VC-01A	0.097375972
SARC	SARC-A5VD-01A	0.270002738
SARC	SARC-A8VB-01A	0.029706271
SARC	SARC-A8VD-01A	0.091166088
SARC	SARC-A8VF-01A	0.155804698
SARC	SARC-A8VG-01A	0.504974072
SARC	SARC-A8VH-01A	0.088000802
SARC	SARC-A68Q-01A	0.396478277
SARC	SARC-AAAQ-01A	0.35896333
SARC	SARC-A6Z4-01A	0.087891265
SARC	SARC-A6Z7-01A	0.064125786
SARC	SARC-A849-01A	0.539626998
SARC	SARC-A71O-01A	0.088167333
SARC	SARC-A71O-06A	0.44809948
SARC	SARC-A71P-01A	0.512810712
SARC	SARC-A71Q-01A	0.045757484
SARC	SARC-AA8B-01A	0.091333545
SARC	SARC-AA8C-01A	0.089768189
SARC	SARC-A6QT-01A	0.623205472
SARC	SARC-A6QU-01A	0.52830841
SARC	SARC-A80G-01A	0.115504409
SARC	SARC-A80J-01A	0.531419916
SARC	SARC-A80J-02A	0.152549995
SARC	SARC-AB3D-01A	0.642686902
SARC	SARC-A8XO-01A	0.280410624
SARC	SARC-A8XQ-01A	0.055718951
SARC	SARC-A8XS-01A	0.046326141
SARC	SARC-A8XT-01A	0.036868399
SARC	SARC-A8XX-01A	0.109302033
SARC	SARC-A8XY-01A	0.032361967
SARC	SARC-A8XZ-01A	0.050784149
SARC	SARC-A8Y0-01A	0.266692716
SARC	SARC-A9GB-01A	0.011087868
SARC	SARC-A95T-01A	0.027784725
SARC	SARC-A7W8-01A	0.25895576
SARC	SARC-A7WA-01A	0.150923721
SARC	SARC-A7WB-01A	0.027041155
SARC	SARC-A7WC-01A	0.240248649
SARC	SARC-A7WD-01A	0.084054124
SARC	SARC-A8C2-01A	0.150238102
SARC	SARC-A8C3-01A	0.337058768
SARC	SARC-A8C4-01A	0.076545541
SARC	SARC-A8C5-01A	0.213245771
SARC	SARC-A8C6-01A	0.335012987
SARC	SARC-A8C7-01A	0.046274017
SARC	SARC-A971-01A	0.031430314
SARC	SARC-A973-01A	0.359943916
SARC	SARC-A8JB-01A	0.17407708
SARC	SARC-A9VC-01A	0.122589455
SARC	SARC-AAPF-01A	0.052403472
SARC	SARC-AAPG-01A	0.13070362
SKCM	SKCM-A9WB-06A	0.054714503
SKCM	SKCM-A9WC-06A	0.395689226
SKCM	SKCM-A9WD-06A	0.354293038
SKCM	SKCM-A1PU-01A	0.072901503
SKCM	SKCM-A1PV-01A	0.072308958
SKCM	SKCM-A1PX-01A	0.538046201
SKCM	SKCM-A1PZ-01A	0.1190901
SKCM	SKCM-A1Q0-01A	0.318470044
SKCM	SKCM-A3DJ-01A	0.217778915
SKCM	SKCM-A3DL-01A	0.359523622
SKCM	SKCM-A3DM-01A	0.070367139
SKCM	SKCM-A3DN-01A	0.162978526
SKCM	SKCM-A5EO-01A	0.409936258
SKCM	SKCM-A5EP-01A	0.145643828
SKCM	SKCM-A5EQ-01A	0.253191113
SKCM	SKCM-A5ER-01A	0.140400338
SKCM	SKCM-A5ES-01A	0.242750671
SKCM	SKCM-A9VF-01A	0.067008566
SKCM	SKCM-AAOU-01A	0.396190589
SKCM	SKCM-AAOX-01A	0.293761131
SKCM	SKCM-AAP0-06A	0.67620304
SKCM	SKCM-AAP1-01A	0.071425011
SKCM	SKCM-AAP2-01A	0.13100673
SKCM	SKCM-AAP4-01A	0.403742095
SKCM	SKCM-AAP6-01A	0.103588592
SKCM	SKCM-AAP7-01A	0.494772631
SKCM	SKCM-AAP8-01A	0.118079352
SKCM	SKCM-A1Q1-06A	0.062640098
SKCM	SKCM-A1Q3-06A	0.283855748
SKCM	SKCM-A1Q4-06A	0.275410912
SKCM	SKCM-A1Q5-06A	0.0566659
SKCM	SKCM-A1Q6-06A	0.382230283
SKCM	SKCM-A1Q7-06A	0.488596232
SKCM	SKCM-A1Q8-06A	0.412874031
SKCM	SKCM-A1Q9-06A	0.229634995
SKCM	SKCM-A1QA-06A	0.073085485
SKCM	SKCM-A1QA-07A	0.302452776
SKCM	SKCM-A1QB-06A	0.445847874
SKCM	SKCM-A2J6-06A	0.288796015
SKCM	SKCM-A2J7-06A	0.46159684
SKCM	SKCM-A2J8-06A	0.645703525
SKCM	SKCM-A2J9-06A	0.666938528
SKCM	SKCM-A2JA-06A	0.352740267
SKCM	SKCM-A2JB-06A	0.648876555
SKCM	SKCM-A2JC-06A	0.359237697
SKCM	SKCM-A2JD-06A	0.454618846
SKCM	SKCM-A2JE-06A	0.107370989
SKCM	SKCM-A2JF-06A	0.300303358
SKCM	SKCM-A2JG-06A	0.195131992
SKCM	SKCM-A2JH-06A	0.614385282
SKCM	SKCM-A2JK-06A	0.309485283
SKCM	SKCM-A2JL-06A	0.362055557
SKCM	SKCM-A2JN-06A	0.412289029
SKCM	SKCM-A2JO-06A	0.476526178
SKCM	SKCM-A2JP-06A	0.30524527
SKCM	SKCM-A3BZ-06A	0.547073715
SKCM	SKCM-A3C1-06A	0.329638144
SKCM	SKCM-A3C3-06A	0.341519013
SKCM	SKCM-A3C6-06A	0.116597232
SKCM	SKCM-A3C7-06A	0.222129836
SKCM	SKCM-A3C8-06A	0.716599958
SKCM	SKCM-A3CB-06A	0.579957934
SKCM	SKCM-A3CC-06A	0.216124089
SKCM	SKCM-A3CE-06A	0.251261331
SKCM	SKCM-A3CF-06A	0.537248064
SKCM	SKCM-A3ML-06A	0.029227352
SKCM	SKCM-A3MO-06A	0.111850779
SKCM	SKCM-A3MR-06A	0.562360613
SKCM	SKCM-A3MU-06A	0.145834485
SKCM	SKCM-A3MV-06A	0.183049818
SKCM	SKCM-A51E-06A	0.227877581
SKCM	SKCM-A51F-06A	0.769625669
SKCM	SKCM-A51G-06A	0.121721961
SKCM	SKCM-A51H-06A	0.950330829
SKCM	SKCM-A51J-06A	0.415756134
SKCM	SKCM-A51K-06A	0.165991872
SKCM	SKCM-A51N-06A	0.288551736
SKCM	SKCM-A51R-06A	0.060424241
SKCM	SKCM-A51T-06A	0.188196362
SKCM	SKCM-A5GL-06A	0.183831239
SKCM	SKCM-A5GN-06A	0.274761137
SKCM	SKCM-A5GO-06A	0.217170175
SKCM	SKCM-A5GR-06A	0.46239671
SKCM	SKCM-A5GS-06A	0.174650459
SKCM	SKCM-A5GT-01A	0.068287045
SKCM	SKCM-A5GU-06A	0.166900414
SKCM	SKCM-A8GB-06A	0.57886517
SKCM	SKCM-A8GC-06A	0.127605586
SKCM	SKCM-A8GD-06A	0.565513473
SKCM	SKCM-A8GE-06A	0.355775802
SKCM	SKCM-A8GI-06A	0.095534692
SKCM	SKCM-A8GJ-06A	0.468349585
SKCM	SKCM-A8GK-06A	0.065853629
SKCM	SKCM-A8GL-06A	0.04567672
SKCM	SKCM-A8GM-06A	0.344462458
SKCM	SKCM-A8GN-06A	0.499164522
SKCM	SKCM-A8GO-06A	0.439975608
SKCM	SKCM-A8GP-06A	0.045595532
SKCM	SKCM-A8GQ-06A	0.321080197
SKCM	SKCM-A8GR-06A	0.170274061
SKCM	SKCM-A8GS-06A	0.436070789
SKCM	SKCM-A8GV-06A	0.050250892
SKCM	SKCM-A148-06A	0.16873237
SKCM	SKCM-A149-06A	0.268463272
SKCM	SKCM-A1JW-06A	0.352808655
SKCM	SKCM-A1JX-06A	0.212511253
SKCM	SKCM-A1X3-06A	0.049897708
SKCM	SKCM-A3Z1-06A	0.541313374
SKCM	SKCM-A3Z3-06A	0.366694785
SKCM	SKCM-A3Z4-01A	0.178451437
SKCM	SKCM-A4Z2-01A	0.110493214
SKCM	SKCM-A4Z3-01A	0.15253114
SKCM	SKCM-A4Z5-01A	0.054953256
SKCM	SKCM-A4Z6-06A	0.206571761
SKCM	SKCM-A6E9-06A	0.449093215
SKCM	SKCM-A6EA-06A	0.097569216
SKCM	SKCM-A6EC-06A	0.039936815
SKCM	SKCM-A6EG-06A	0.058041032
SKCM	SKCM-A1HV-06A	0.278027915
SKCM	SKCM-A1HW-06A	0.377263504
SKCM	SKCM-A1HY-06A	0.156591848
SKCM	SKCM-A1I0-06A	0.433943938
SKCM	SKCM-A1I1-06A	0.312696252
SKCM	SKCM-A1I2-06A	0.149508118
SKCM	SKCM-A1I4-06A	0.410015696
SKCM	SKCM-A1I5-06A	0.423134024
SKCM	SKCM-A1I7-06A	0.211440762
SKCM	SKCM-A1I8-06A	0.193452279
SKCM	SKCM-A1IA-06A	0.069091311
SKCM	SKCM-A1IB-06A	0.740367535
SKCM	SKCM-A1IC-06A	0.162792144
SKCM	SKCM-A3F2-06A	0.782556874
SKCM	SKCM-A3F3-06A	0.046591204
SKCM	SKCM-A3F5-06A	0.363817978
SKCM	SKCM-A3F8-06A	0.549771719
SKCM	SKCM-A95V-06A	0.293137716
SKCM	SKCM-A95W-06A	0.107892786
SKCM	SKCM-A95X-06A	0.163409456
SKCM	SKCM-A95Y-06A	0.124394424
SKCM	SKCM-A95Z-06A	0.085805946
SKCM	SKCM-A960-01A	0.065315124
SKCM	SKCM-A1NK-01A	0.285945061
SKCM	SKCM-A24C-01A	0.081689867
SKCM	SKCM-A24D-01A	0.116470556
SKCM	SKCM-A299-01A	0.229057124
SKCM	SKCM-A3HV-01A	0.116863285
SKCM	SKCM-A3XB-01A	0.395060176
SKCM	SKCM-A3XC-01A	0.180529503
SKCM	SKCM-A3XD-01A	0.452344546
SKCM	SKCM-A3XE-01A	0.253955286
SKCM	SKCM-A3XF-01A	0.24319985
SKCM	SKCM-A3Y6-01A	0.282146868
SKCM	SKCM-A3Y7-01A	0.383006462
SKCM	SKCM-A41A-01A	0.085964966
SKCM	SKCM-A41B-01A	0.106485689
SKCM	SKCM-A42Y-01A	0.106005185
SKCM	SKCM-A42Z-01A	0.105112077
SKCM	SKCM-A430-01A	0.313939946
SKCM	SKCM-A431-01A	0.293611436
SKCM	SKCM-A44N-01A	0.433701421
SKCM	SKCM-A44O-01A	0.143224579
SKCM	SKCM-A44P-01A	0.211485976
SKCM	SKCM-A44Q-06A	0.336202088
SKCM	SKCM-A44R-06A	0.264026012
SKCM	SKCM-A4IQ-01A	0.242185334
SKCM	SKCM-A4IS-01A	0.439668815
SKCM	SKCM-A4OY-01A	0.265210238
SKCM	SKCM-A4OZ-01A	0.52424214
SKCM	SKCM-A4P0-01A	0.113802993
SKCM	SKCM-A4XL-01A	0.157476357
SKCM	SKCM-A51B-01A	0.170889522
SKCM	SKCM-A550-01A	0.310337647
SKCM	SKCM-A551-01A	0.434078014
SKCM	SKCM-A553-01A	0.26279825
SKCM	SKCM-A57M-01A	0.20082714
SKCM	SKCM-A5FP-01A	0.091995693
SKCM	SKCM-A5KH-06A	0.066606302
SKCM	SKCM-A5SE-01A	0.080202591
SKCM	SKCM-A5SF-01A	0.157803803
SKCM	SKCM-A5SG-06A	0.691772904
SKCM	SKCM-A5SH-06A	0.173543438
SKCM	SKCM-A5UL-06A	0.425997779
SKCM	SKCM-A5UM-01A	0.235292031
SKCM	SKCM-A5UN-06A	0.479894674
SKCM	SKCM-A5VU-01A	0.132323168
SKCM	SKCM-A5VV-06A	0.898816602
SKCM	SKCM-A6L9-06A	0.687562807
SKCM	SKCM-A6QY-01A	0.289884066
SKCM	SKCM-A6QZ-01A	0.091168863
SKCM	SKCM-A6R0-01A	0.252825047
SKCM	SKCM-A82B-01A	0.328243292
SKCM	SKCM-A82C-01A	0.087102069
SKCM	SKCM-A85I-01A	0.409644299
SKCM	SKCM-A85J-01A	0.380685869
SKCM	SKCM-A97M-01A	0.120847902
SKCM	SKCM-A17X-06A	0.113273094
SKCM	SKCM-A17Y-06A	0.339460051
SKCM	SKCM-A17Z-06A	0.065449322
SKCM	SKCM-A180-06A	0.052972108
SKCM	SKCM-A181-06A	0.348790611
SKCM	SKCM-A182-06A	0.309577578
SKCM	SKCM-A183-06A	0.486865832
SKCM	SKCM-A184-06A	0.166648128
SKCM	SKCM-A185-06A	0.066919157
SKCM	SKCM-A20B-06A	0.257309316
SKCM	SKCM-A20C-06A	0.05157151
SKCM	SKCM-A20F-06A	0.317466106
SKCM	SKCM-A20H-06A	0.062644281
SKCM	SKCM-A20I-06A	0.237965503
SKCM	SKCM-A29A-06A	0.065856419
SKCM	SKCM-A29B-06A	0.049110061
SKCM	SKCM-A29C-06A	0.306789534
SKCM	SKCM-A29D-06A	0.067146942
SKCM	SKCM-A29E-06A	0.171341804
SKCM	SKCM-A29G-06A	0.235887595
SKCM	SKCM-A29H-06A	0.199931906
SKCM	SKCM-A29L-06A	0.053647581
SKCM	SKCM-A29M-06A	0.436415547
SKCM	SKCM-A29N-06A	0.497847407
SKCM	SKCM-A29P-06A	0.364800889
SKCM	SKCM-A29Q-06A	0.146468091
SKCM	SKCM-A29R-06A	0.062575447
SKCM	SKCM-A29S-06A	0.277170641
SKCM	SKCM-A29T-06A	0.397431284
SKCM	SKCM-A29V-06A	0.277988386
SKCM	SKCM-A29W-06A	0.072342894
SKCM	SKCM-A29X-06A	0.297033421
SKCM	SKCM-A2A0-06A	0.455618132
SKCM	SKCM-A2A1-06A	0.537021189
SKCM	SKCM-A2A2-06A	0.203353117
SKCM	SKCM-A2A5-06A	0.116566311
SKCM	SKCM-A2A6-06A	0.386221924
SKCM	SKCM-A2GB-06A	0.123411409
SKCM	SKCM-A2GC-06A	0.263637436
SKCM	SKCM-A2GD-06A	0.424687349
SKCM	SKCM-A2GE-06A	0.511504837
SKCM	SKCM-A2GH-06A	0.553861947
SKCM	SKCM-A2GI-06A	0.336272842
SKCM	SKCM-A2GJ-06A	0.320464054
SKCM	SKCM-A2GK-06A	0.901375679
SKCM	SKCM-A2GL-06A	0.580186964
SKCM	SKCM-A2GM-06B	0.109825831
SKCM	SKCM-A2GN-06A	0.12326726
SKCM	SKCM-A2GO-06A	0.045104146
SKCM	SKCM-A2GP-06A	0.26172036
SKCM	SKCM-A2GR-06A	0.021608295
SKCM	SKCM-A2GS-06A	0.098766425
SKCM	SKCM-A2GT-06A	0.518534673
SKCM	SKCM-A2GU-06A	0.345930826
SKCM	SKCM-A2M5-06A	0.396040923
SKCM	SKCM-A2M6-06A	0.088754621
SKCM	SKCM-A2M7-06A	0.364409477
SKCM	SKCM-A2M8-06A	0.620439123
SKCM	SKCM-A2MC-06A	0.5470684
SKCM	SKCM-A2MD-06A	0.348259077
SKCM	SKCM-A2ME-06A	0.796451518
SKCM	SKCM-A2MF-06A	0.112532712
SKCM	SKCM-A2MG-06A	0.600483267
SKCM	SKCM-A2MH-06A	0.498645954
SKCM	SKCM-A2MI-06A	0.327935558
SKCM	SKCM-A2MJ-06A	0.526348946
SKCM	SKCM-A2MK-06A	0.205125083
SKCM	SKCM-A2ML-06A	0.338032914
SKCM	SKCM-A2MM-06A	0.072237849
SKCM	SKCM-A2MN-06A	0.231117727
SKCM	SKCM-A2MP-06A	0.255981014
SKCM	SKCM-A2MQ-06A	0.16782333
SKCM	SKCM-A2MR-06A	0.626262457
